  Wed 08-APR-2020 15:55 Workspace: directbeam_new_hist
 
  233    0    0    0    1  233    0
         0         0         0         0
 3 (F12.5,2E16.6)
     6.76300    8.865509e-02    1.043224e-03
     6.84500    8.990664e-02    1.075469e-03
     6.92700    8.741942e-02    1.062607e-03
     7.00900    8.635781e-02    1.066824e-03
     7.09100    8.637984e-02    1.086022e-03
     7.17300    8.629185e-02    1.101526e-03
     7.25500    8.469094e-02    1.098359e-03
     7.33700    8.485133e-02    1.121022e-03
     7.41900    8.377168e-02    1.124954e-03
     7.50100    8.228398e-02    1.123227e-03
     7.58300    8.212872e-02    1.140501e-03
     7.66500    8.287834e-02    1.170615e-03
     7.74700    8.106738e-02    1.163953e-03
     7.82900    8.085756e-02    1.180079e-03
     7.91100    7.914260e-02    1.170060e-03
     7.99300    7.775862e-02    1.171520e-03
     8.07500    7.827376e-02    1.205990e-03
     8.15700    7.697327e-02    1.211816e-03
     8.23900    7.677883e-02    1.240152e-03
     8.32100    7.485649e-02    1.239507e-03
     8.40300    7.564938e-02    1.276532e-03
     8.48500    7.468281e-02    1.290079e-03
     8.56700    7.329959e-02    1.293576e-03
     8.64900    7.279151e-02    1.309043e-03
     8.73100    7.257977e-02    1.338278e-03
     8.81300    7.137336e-02    1.341875e-03
     8.89500    7.155589e-02    1.370439e-03
     8.97700    7.115481e-02    1.392001e-03
     9.05900    7.047656e-02    1.406021e-03
     9.14100    7.023718e-02    1.428543e-03
     9.22300    7.198492e-02    1.490172e-03
     9.30500    6.848913e-02    1.446647e-03
     9.38700    6.709342e-02    1.447536e-03
     9.46900    6.770442e-02    1.491756e-03
     9.55100    6.734160e-02    1.503833e-03
     9.63300    6.610166e-02    1.505828e-03
     9.71500    6.432432e-02    1.493826e-03
     9.79700    6.658101e-02    1.569799e-03
     9.87900    6.559892e-02    1.575824e-03
     9.96100    6.463066e-02    1.576624e-03
    10.04300    6.425305e-02    1.589785e-03
    10.12500    6.276264e-02    1.571780e-03
    10.20700    6.315792e-02    1.604329e-03
    10.28900    6.246266e-02    1.606415e-03
    10.37100    6.344487e-02    1.655303e-03
    10.45300    6.215067e-02    1.635257e-03
    10.53500    5.949884e-02    1.591600e-03
    10.61700    6.146851e-02    1.652601e-03
    10.69900    6.205478e-02    1.692800e-03
    10.78100    6.152362e-02    1.690595e-03
    10.86300    5.982432e-02    1.663502e-03
    10.94500    5.797130e-02    1.643681e-03
    11.02700    6.009075e-02    1.716674e-03
    11.10900    5.794952e-02    1.682110e-03
    11.19100    5.789036e-02    1.698462e-03
    11.27300    5.689320e-02    1.686266e-03
    11.35500    5.735322e-02    1.722429e-03
    11.43700    5.998658e-02    1.814573e-03
    11.51900    5.421877e-02    1.675594e-03
    11.60100    5.636808e-02    1.758787e-03
    11.68300    5.776471e-02    1.824636e-03
    11.76500    5.576118e-02    1.794646e-03
    11.84700    5.390699e-02    1.750521e-03
    11.92900    5.499570e-02    1.803756e-03
    12.01100    5.419517e-02    1.803895e-03
    12.09300    5.455553e-02    1.819161e-03
    12.17500    5.344062e-02    1.807488e-03
    12.25700    5.061921e-02    1.740580e-03
    12.33900    5.210105e-02    1.798987e-03
    12.42100    4.995835e-02    1.763201e-03
    12.50300    4.789577e-02    1.785496e-03
    12.58500    4.737812e-02    1.781377e-03
    12.66700    4.686233e-02    1.777236e-03
    12.74900    4.634860e-02    1.773079e-03
    12.83100    4.583709e-02    1.768906e-03
    12.91300    4.532801e-02    1.764721e-03
    12.99500    4.482148e-02    1.760524e-03
    13.07700    4.431768e-02    1.756321e-03
    13.15900    4.381678e-02    1.752110e-03
    13.24100    4.331952e-02    1.789318e-03
    13.32300    4.790711e-06    2.742570e-07
    13.40500    0.000000e+00    0.000000e+00
    13.48700    0.000000e+00    0.000000e+00
    13.56900    0.000000e+00    0.000000e+00
    13.65100    0.000000e+00    0.000000e+00
    13.73300    0.000000e+00    0.000000e+00
    13.81500    0.000000e+00    0.000000e+00
    13.89700    0.000000e+00    0.000000e+00
    13.97900    0.000000e+00    0.000000e+00
    14.06100    0.000000e+00    0.000000e+00
    14.14300    0.000000e+00    0.000000e+00
    14.22500    0.000000e+00    0.000000e+00
    14.30700    0.000000e+00    0.000000e+00
    14.38900    0.000000e+00    0.000000e+00
    14.47100    0.000000e+00    0.000000e+00
    14.55300    0.000000e+00    0.000000e+00
    14.63500    0.000000e+00    0.000000e+00
    14.71700    0.000000e+00    0.000000e+00
    14.79900    0.000000e+00    0.000000e+00
    14.88100    0.000000e+00    0.000000e+00
    14.96300    0.000000e+00    0.000000e+00
    15.04500    0.000000e+00    0.000000e+00
    15.12700    0.000000e+00    0.000000e+00
    15.20900    0.000000e+00    0.000000e+00
    15.29100    0.000000e+00    0.000000e+00
    15.37300    0.000000e+00    0.000000e+00
    15.45500    0.000000e+00    0.000000e+00
    15.53700    0.000000e+00    0.000000e+00
    15.61900    0.000000e+00    0.000000e+00
    15.70100    0.000000e+00    0.000000e+00
    15.78300    0.000000e+00    0.000000e+00
    15.86500    0.000000e+00    0.000000e+00
    15.94700    0.000000e+00    0.000000e+00
    16.02900    0.000000e+00    0.000000e+00
    16.11100    0.000000e+00    0.000000e+00
    16.19300    0.000000e+00    0.000000e+00
    16.27500    0.000000e+00    0.000000e+00
    16.35700    0.000000e+00    0.000000e+00
    16.43900    0.000000e+00    0.000000e+00
    16.52100    0.000000e+00    0.000000e+00
    16.60300    0.000000e+00    0.000000e+00
    16.68500    0.000000e+00    0.000000e+00
    16.76700    0.000000e+00    0.000000e+00
    16.84900    0.000000e+00    0.000000e+00
    16.93100    0.000000e+00    0.000000e+00
    17.01300    0.000000e+00    0.000000e+00
    17.09500    0.000000e+00    0.000000e+00
    17.17700    0.000000e+00    0.000000e+00
    17.25900    0.000000e+00    0.000000e+00
    17.34100    0.000000e+00    0.000000e+00
    17.42300    0.000000e+00    0.000000e+00
    17.50500    0.000000e+00    0.000000e+00
    17.58700    0.000000e+00    0.000000e+00
    17.66900    0.000000e+00    0.000000e+00
    17.75100    0.000000e+00    0.000000e+00
    17.83300    0.000000e+00    0.000000e+00
    17.91500    0.000000e+00    0.000000e+00
    17.99700    0.000000e+00    0.000000e+00
    18.07900    0.000000e+00    0.000000e+00
    18.16100    0.000000e+00    0.000000e+00
    18.24300    0.000000e+00    0.000000e+00
    18.32500    0.000000e+00    0.000000e+00
    18.40700    0.000000e+00    0.000000e+00
    18.48900    0.000000e+00    0.000000e+00
    18.57100    0.000000e+00    0.000000e+00
    18.65300    0.000000e+00    0.000000e+00
    18.73500    0.000000e+00    0.000000e+00
    18.81700    0.000000e+00    0.000000e+00
    18.89900    0.000000e+00    0.000000e+00
    18.98100    0.000000e+00    0.000000e+00
    19.06300    0.000000e+00    0.000000e+00
    19.14500    0.000000e+00    0.000000e+00
    19.22700    0.000000e+00    0.000000e+00
    19.30900    0.000000e+00    0.000000e+00
    19.39100    0.000000e+00    0.000000e+00
    19.47300    0.000000e+00    0.000000e+00
    19.55499    0.000000e+00    0.000000e+00
    19.63694    0.000000e+00    0.000000e+00
    19.71872    0.000000e+00    0.000000e+00
    19.80020    0.000000e+00    0.000000e+00
    19.88125    0.000000e+00    0.000000e+00
    19.96200    0.000000e+00    0.000000e+00
