9.6e-007	358
6.88e-005	356
0.00013664	316
0.00020448	390
0.00027232	380
0.00034016	386
0.000408	384
0.00047584	421
0.00054368	295
0.00061152	402
0.00067936	364
0.0007472	328
0.00081504	380
0.00088288	373
0.00095072	363
0.00101856	322
0.0010864	352
0.00115424	405
0.00122208	414
0.00128992	391
0.00135776	404
0.0014256	412
0.00149344	368
0.00156128	369
0.00162912	351
0.00169696	367
0.0017648	402
0.00183264	310
0.00190048	352
0.00196832	384
0.00203616	399
0.002104	307
0.00217184	320
0.00223968	372
0.00230752	359
0.00237536	359
0.0024432	356
0.00251104	342
0.00257888	378
0.00264672	341
0.00271456	370
0.0027824	382
0.00285024	492
0.00291808	600
0.00298592	572
0.00305376	541
0.0031216	570
0.00318944	666
0.00325728	698
0.00332512	712
0.00339296	680
0.0034608	577
0.00352864	730
0.00359648	627
0.00366432	688
0.00373216	648
0.0038	674
0.00386784	621
0.00393568	617
0.00400352	692
0.00407136	566
0.0041392	653
0.00420704	650
0.00427488	621
0.00434272	551
0.00441056	559
0.0044784	564
0.00454624	507
0.00461408	502
0.00468192	594
0.00474976	530
0.0048176	475
0.00488544	576
0.00495328	416
0.00502112	474
0.00508896	499
0.0051568	536
0.00522464	481
0.00529248	440
0.00536032	430
0.00542816	385
0.005496	304
0.00556384	322
0.00563168	362
0.00569952	374
0.00576736	327
0.0058352	399
0.00590304	391
0.00597088	390
0.00603872	401
0.00610656	385
0.0061744	373
0.00624224	364
0.00631008	367
0.00637792	383
0.00644576	384
0.0065136	365
0.00658144	357
0.00664928	345
0.00671712	308
0.00678496	381
0.0068528	317
0.00692064	432
0.00698848	428
0.00705632	455
0.00712416	429
0.007192	400
0.00725984	445
0.00732768	368
0.00739552	359
0.00746336	386
0.0075312	357
0.00759904	401
0.00766688	421
0.00773472	335
0.00780256	385
0.0078704	406
0.00793824	415
0.00800608	413
0.00807392	393
0.00814176	412
0.0082096	396
0.00827744	398
0.00834528	442
0.00841312	418
0.00848096	451
0.0085488	487
0.00861664	523
0.00868448	503
0.00875232	482
0.00882016	414
0.008888	478
0.00895584	496
0.00902368	448
0.00909152	433
0.00915936	421
0.0092272	475
0.00929504	400
0.00936288	397
0.00943072	442
0.00949856	370
0.0095664	432
0.00963424	405
0.00970208	471
0.00976992	429
0.00983776	496
0.0099056	368
0.00997344	357
0.0100413	420
0.0101091	473
0.010177	499
0.0102448	430
0.0103126	462
0.0103805	458
0.0104483	429
0.0105162	416
0.010584	419
0.0106518	424
0.0107197	461
0.0107875	348
0.0108554	392
0.0109232	352
0.010991	434
0.0110589	448
0.0111267	406
0.0111946	381
0.0112624	371
0.0113302	393
0.0113981	379
0.0114659	387
0.0115338	376
0.0116016	389
0.0116694	406
0.0117373	320
0.0118051	404
0.011873	375
0.0119408	343
0.0124	467
0.0124678	392
0.0125357	332
0.0126035	384
0.0126714	406
0.0127392	393
0.012807	412
0.0128749	371
0.0129427	362
0.0130106	396
0.0130784	372
0.0131462	430
0.0132141	404
0.0132819	416
0.0133498	408
0.0134176	428
0.0134854	330
0.0135533	388
0.0136211	414
0.013689	400
0.0137568	339
0.0138246	403
0.0138925	315
0.0139603	389
0.0140282	338
0.014096	316
0.0141638	261
0.0142317	328
0.0142995	336
0.0143674	317
0.0144352	313
0.014503	423
0.0145709	364
0.0146387	333
0.0147066	298
0.0147744	370
0.0148422	330
0.0149101	366
0.0149779	290
0.0150458	348
0.0151136	244
0.0151814	357
0.0152493	335
0.0153171	314
0.015385	375
0.0154528	340
0.0155206	327
0.0155885	446
0.0156563	383
0.0157242	422
0.015792	442
0.0158598	409
0.0159277	496
0.0159955	522
0.0160634	468
0.0161312	452
0.016199	468
0.0162669	453
0.0163347	586
0.0164026	556
0.0164704	688
0.0165382	788
0.0166061	1190
0.0166739	2043
0.0167418	4393
0.0168096	8451
0.0168774	14728
0.0169453	23511
0.0170131	33592
0.017081	45850
0.0171488	58831
0.0172166	75476
0.0172845	94615
0.0173523	116486
0.0174202	140474
0.017488	160358
0.0175558	177880
0.0176237	192588
0.0176915	200653
0.0177594	209474
0.0178272	216606
0.017895	222544
0.0179629	229380
0.0180307	229414
0.0180986	232027
0.0181664	237635
0.0182342	240405
0.0183021	243080
0.0183699	250568
0.0184378	256670
0.0185056	260565
0.0185734	263409
0.0186413	267119
0.0187091	268380
0.018777	270139
0.0188448	270996
0.0189126	274111
0.0189805	273895
0.0190483	275998
0.0191162	274559
0.019184	275395
0.0192518	272542
0.0193197	274483
0.0193875	276551
0.0194554	272616
0.0195232	272250
0.019591	274258
0.0196589	272607
0.0197267	273083
0.0197946	275692
0.0198624	281994
0.0199302	285467
0.0199981	290846
0.0200659	296778
0.0201338	298090
0.0202016	294640
0.0202694	294984
0.0203373	295978
0.0204051	296085
0.020473	298173
0.0205408	299909
0.0206086	307752
0.0206765	306288
0.0207443	304189
0.0208122	306481
0.02088	302531
0.0209478	300082
0.0214	297214
0.0214678	288261
0.0215357	286724
0.0216035	284427
0.0216714	279062
0.0217392	280595
0.021807	278014
0.0218749	272513
0.0219427	272710
0.0220106	267064
0.0220784	266069
0.0221462	265816
0.0222141	270021
0.0222819	273198
0.0223498	279665
0.0224176	287471
0.0224854	287733
0.0225533	285647
0.0226211	283737
0.022689	281954
0.0227568	277853
0.0228246	279074
0.0228925	274609
0.0229603	270606
0.0230282	269333
0.023096	266410
0.0231638	263240
0.0232317	260991
0.0232995	258395
0.0233674	253010
0.0234352	248688
0.023503	247420
0.0235709	242102
0.0236387	238101
0.0237066	232728
0.0237744	229374
0.0238422	224974
0.0239101	222424
0.0239779	217320
0.0240458	211132
0.0241136	207117
0.0241814	201531
0.0242493	196426
0.0243171	191480
0.024385	186786
0.0244528	179300
0.0245206	175832
0.0245885	169924
0.0246563	163985
0.0247242	160047
0.024792	155216
0.0248598	147676
0.0249277	142784
0.0249955	136570
0.0250634	129564
0.0251312	119973
0.025199	108129
0.0252669	92963
0.0253347	75660
0.0254026	60300
0.0254704	45909
0.0255382	34980
0.0256061	26542
0.0256739	20340
0.0257418	14800
0.0258096	11518
0.0258774	8463
0.0259453	6043
0.0260131	4342
0.026081	3085
0.0261488	2176
0.0262166	1205
0.0262845	1015
0.0263523	684
0.0264202	763
0.026488	792
0.0265558	816
0.0266237	788
0.0266915	925
0.0267594	1236
0.0268272	2693
0.026895	5295
0.0269629	9633
0.0270307	15128
0.0270986	23518
0.0271664	33296
0.0272342	44085
0.0273021	56263
0.0273699	67406
0.0274378	80092
0.0275056	93082
0.0275734	111634
0.0276413	130796
0.0277091	151792
0.027777	171188
0.0278448	183740
0.0279126	191740
0.0279805	197039
0.0280483	202263
0.0281162	205300
0.028184	204542
0.0282518	202640
0.0283197	202491
0.0283875	199666
0.0284554	200260
0.0285232	197329
0.028591	193704
0.0286589	194744
0.0287267	193246
0.0287946	193412
0.0288624	196728
0.0289302	196963
0.0289981	197470
0.0290659	197356
0.0291338	195329
0.0292016	195960
0.0292694	192188
0.0293373	189214
0.0294051	187264
0.029473	186378
0.0295408	183044
0.0296086	183312
0.0296765	180025
0.0297443	179294
0.0298122	177404
0.02988	177039
0.0299478	174774
0.0300157	172267
0.0300835	170482
0.0301514	171403
0.0302192	168353
0.030287	165753
0.0303549	162777
0.0304227	161298
0.0304906	161205
0.0305584	159220
0.0306262	155885
0.0306941	153914
0.0307619	152751
0.0308298	150501
0.0308976	148560
0.0309654	143711
0.0310333	145349
0.0311011	142004
0.031169	143671
0.0312368	147379
0.0313046	152796
0.0313725	158039
0.0314403	163315
0.0315082	166604
0.031576	171165
0.0316438	174246
0.0317117	174562
0.0317795	175752
0.0318474	180749
0.0319152	184515
0.031983	186935
0.0320509	191854
0.0321187	192242
0.0321866	190519
0.0322544	189963
0.0323222	186172
0.0323901	186696
0.0324579	185088
0.0325258	184040
0.0325936	180919
0.0326614	179341
0.0327293	178569
0.0327971	179185
0.032865	175446
0.0329328	174908
0.0330006	174056
0.0330685	174109
0.0331363	175335
0.0332042	175463
0.033272	174242
0.0333398	174626
0.0334077	174341
0.0334755	175342
0.0335434	174515
0.0336112	173953
0.033679	174881
0.0337469	174232
0.0338147	170706
0.0338826	169550
0.0339504	168316
0.0344006	155773
0.0344691	149486
0.0345376	144094
0.0346061	144481
0.0346746	142393
0.034743	138051
0.0348115	135437
0.03488	134474
0.0349485	131299
0.035017	127095
0.0350854	123785
0.0351539	119378
0.0352224	113246
0.0352909	104739
0.0353594	92463
0.0354278	81102
0.0354963	65893
0.0355648	52502
0.0356333	40660
0.0357018	32511
0.0357702	25055
0.0358387	20003
0.0359072	15186
0.0359757	11808
0.0360442	9159
0.0361126	6928
0.0361811	4764
0.0362496	3595
0.0363181	2033
0.0363866	1363
0.036455	825
0.0365235	791
0.036592	711
0.0366605	807
0.036729	1064
0.0367974	3069
0.0368659	9028
0.0369344	18897
0.0370029	32529
0.0370714	45915
0.0371398	61351
0.0372083	73563
0.0372768	83400
0.0373453	90215
0.0374138	95544
0.0374822	98324
0.0375507	96932
0.0376192	98414
0.0376877	99630
0.0377562	103822
0.0378246	113776
0.0378931	126787
0.0379616	136426
0.0380301	147642
0.0380986	155045
0.038167	161180
0.0382355	163762
0.038304	169289
0.0383725	170901
0.038441	171435
0.0385094	171021
0.0385779	169125
0.0386464	168747
0.0387149	166789
0.0387834	166975
0.0388518	165074
0.0389203	161856
0.0389888	161905
0.0390573	160912
0.0391258	161376
0.0391942	159635
0.0392627	157519
0.0393312	156904
0.0393997	155020
0.0394682	155633
0.0395366	154997
0.0396051	152723
0.0396736	150893
0.0397421	149367
0.0398106	150636
0.039879	146787
0.0399475	147353
0.040016	147219
0.0400845	145933
0.040153	143656
0.0402214	139986
0.0402899	143173
0.0403584	141788
0.0404269	139905
0.0404954	138896
0.0405638	137064
0.0406323	136588
0.0407008	135335
0.0407693	134348
0.0408378	132462
0.0409062	131646
0.0414	126729
0.0414678	124191
0.0415357	123394
0.0416035	122251
0.0416714	119806
0.0417392	121603
0.041807	119672
0.0418749	118302
0.0419427	117646
0.0420106	115890
0.0420784	113570
0.0421462	114021
0.0422141	112696
0.0422819	111497
0.0423498	110220
0.0424176	108895
0.0424854	108401
0.0425533	107019
0.0426211	104582
0.042689	104592
0.0427568	102031
0.0428246	100998
0.0428925	101319
0.0429603	99022
0.0430282	96679
0.043096	97182
0.0431638	94974
0.0432317	93192
0.0432995	91102
0.0433674	89696
0.0434352	87081
0.043503	86884
0.0435709	85042
0.0436387	82043
0.0437066	81893
0.0437744	80425
0.0438422	78659
0.0439101	74335
0.0439779	72503
0.0440458	71371
0.0441136	66256
0.0441814	59838
0.0442493	53265
0.0443171	47982
0.044385	41099
0.0444528	35081
0.0445206	30959
0.0445885	27633
0.0446563	24431
0.0447242	22347
0.044792	20576
0.0448598	18175
0.0449277	16116
0.0449955	13830
0.0450634	11527
0.0451312	8381
0.045199	6280
0.0452669	4291
0.0453347	3010
0.0454026	2051
0.0454704	1363
0.0455382	775
0.0456061	695
0.0456739	1184
0.0457418	3489
0.0458096	7104
0.0458774	12913
0.0459453	19654
0.0460131	26849
0.046081	32311
0.0461488	36906
0.0462166	40196
0.0462845	42389
0.0463523	43815
0.0464202	44928
0.046488	45231
0.0465558	45399
0.0466237	47191
0.0466915	48923
0.0467594	53590
0.0468272	58684
0.046895	63954
0.0469629	67529
0.0470307	71707
0.0470986	74994
0.0471664	75612
0.0472342	77905
0.0473021	78558
0.0473699	78827
0.0474378	77596
0.0475056	78825
0.0475734	77678
0.0476413	78352
0.0477091	76175
0.047777	75597
0.0478448	75567
0.0479126	73884
0.0479805	74190
0.0480483	74094
0.0481162	73298
0.048184	72442
0.0482518	71309
0.0483197	70680
0.0483875	71733
0.0484554	69426
0.0485232	69654
0.048591	68527
0.0486589	69063
0.0487267	67138
0.0487946	67818
0.0488624	67426
0.0489302	67520
0.0489981	67589
0.0490659	65404
0.0491338	65825
0.0492016	64091
0.0492694	64531
0.0493373	62977
0.0494051	62908
0.049473	63152
0.0495408	62644
0.0496086	62179
0.0496765	60762
0.0497443	60482
0.0498122	60070
0.04988	60388
0.0499478	60225
0.0500157	59846
0.0500835	59419
0.0501514	57694
0.0502192	57876
0.050287	56998
0.0503549	56886
0.0504227	55940
0.0504906	56625
0.0505584	54298
0.0506262	55902
0.0506941	53996
0.0507619	53007
0.0508298	52603
0.0508976	52896
0.0509654	52596
0.0510333	51548
0.0511011	51649
0.051169	51606
0.0512368	49601
0.0513046	50933
0.0513725	49565
0.0514403	48226
0.0515082	47877
0.051576	47425
0.0516438	47199
0.0517117	46619
0.0517795	45772
0.0518474	44705
0.0519152	44223
0.051983	43610
0.0520509	42405
0.0521187	40457
0.0521866	40010
0.0522544	37284
0.0523222	34561
0.0523901	30335
0.0524579	28238
0.0525258	24508
0.0525936	21754
0.0526614	19207
0.0527293	17743
0.0527971	15419
0.052865	14252
0.0529328	13388
0.0530006	11824
0.0530685	11040
0.0531363	9974
0.0532042	8842
0.053272	8212
0.0533398	6684
0.0534077	5369
0.0534755	4097
0.0535434	2881
0.0536112	2278
0.053679	1687
0.0537469	949
0.0538147	540
0.0538826	423
0.0539504	387
0.0540182	518
0.0540861	779
0.0541539	1554
0.0542218	3125
0.0542896	5858
0.0543574	8348
0.0544253	11804
0.0544931	14732
0.054561	16831
0.0546288	18585
0.0546966	19679
0.0547645	20779
0.0548323	20987
0.0549002	21247
0.054968	21137
0.0550358	22444
0.0551037	21928
0.0551715	23884
0.0552394	25950
0.0553072	27853
0.055375	30814
0.0554429	32444
0.0555107	33997
0.0555786	35780
0.0556464	36806
0.0557142	36180
0.0557821	36696
0.0558499	37565
0.0559178	36891
0.0564	36379
0.0564678	35933
0.0565357	34962
0.0566035	34840
0.0566714	34067
0.0567392	34547
0.056807	34451
0.0568749	34340
0.0569427	34306
0.0570106	33004
0.0570784	33389
0.0571462	33464
0.0572141	32731
0.0572819	31910
0.0573498	32217
0.0574176	32103
0.0574854	31194
0.0575533	31412
0.0576211	30869
0.057689	30525
0.0577568	30716
0.0578246	29801
0.0578925	29538
0.0579603	30168
0.0580282	30058
0.058096	29494
0.0581638	29863
0.0582317	28982
0.0582995	28191
0.0583674	28936
0.0584352	27690
0.058503	28568
0.0585709	28108
0.0586387	27280
0.0587066	27446
0.0587744	27520
0.0588422	27085
0.0589101	27349
0.0589779	26555
0.0590458	27062
0.0591136	25468
0.0591814	26352
0.0592493	25033
0.0593171	26145
0.059385	24457
0.0594528	25022
0.0595206	23601
0.0595885	23496
0.0596563	23058
0.0597242	22660
0.059792	22083
0.0598598	21464
0.0599277	20801
0.0599955	19559
0.0600634	18964
0.0601312	18194
0.060199	16890
0.0602669	15234
0.0603347	13757
0.0604026	12308
0.0604704	10505
0.0605382	9591
0.0606061	8632
0.0606739	7904
0.0607418	7198
0.0608096	6845
0.0608774	6112
0.0609453	5571
0.0610131	4972
0.061081	4984
0.0611488	4333
0.0612166	4024
0.0612845	3602
0.0613523	2898
0.0614202	2177
0.061488	1590
0.0615558	1202
0.0616237	808
0.0616915	603
0.0617594	490
0.0618272	358
0.061895	425
0.0619629	398
0.0620307	405
0.0620986	671
0.0621664	1256
0.0622342	2077
0.0623021	2963
0.0623699	4337
0.0624378	5407
0.0625056	6735
0.0625734	8091
0.0626413	9038
0.0627091	10328
0.062777	10175
0.0628448	11191
0.0629126	10690
0.0629805	11208
0.0630483	11152
0.0631162	11491
0.063184	12254
0.0632518	12520
0.0633197	13866
0.0633875	14845
0.0634554	16387
0.0635232	16352
0.063591	17913
0.0636589	17767
0.0637267	18461
0.0637946	18597
0.0638624	19513
0.0639302	19294
0.0639981	18945
0.0640659	19093
0.0641338	18736
0.0642016	19179
0.0642694	19063
0.0643373	19114
0.0644051	17981
0.064473	18647
0.0645408	18211
0.0646086	18514
0.0646765	18258
0.0647443	17651
0.0648122	17613
0.06488	17171
0.0649478	16769
0.0650157	17236
0.0650835	16665
0.0651514	17218
0.0652192	17307
0.065287	16317
0.0653549	17350
0.0654227	17273
0.0654906	16670
0.0655584	16839
0.0656262	15970
0.0656941	16641
0.0657619	15883
0.0658298	15736
0.0658976	16047
0.0659654	15661
0.0660333	16010
0.0661011	15325
0.066169	15314
0.0662368	15463
0.0663046	15234
0.0663725	14929
0.0664403	15367
0.0665082	14164
0.066576	14858
0.0666438	14230
0.0667117	14725
0.0667795	14274
0.0668474	14066
0.0669152	13654
0.066983	13820
0.0670509	13776
0.0671187	13416
0.0671866	13079
0.0672544	13095
0.0673222	13190
0.0673901	12644
0.0674579	12626
0.0675258	12535
0.0675936	12753
0.0676614	12420
0.0677293	12283
0.0677971	11951
0.067865	12023
0.0679328	12044
0.0680006	10981
0.0680685	11091
0.0681363	11050
0.0682042	10699
0.068272	10059
0.0683398	9756
0.0684077	10451
0.0684755	9357
0.0685434	9492
0.0686112	9383
0.068679	9192
0.0687469	8660
0.0688147	7999
